race_date,race_no,baba_code,finish,post_position,horse_number,horse_name,popularity,win_odds,venue
2025/10/09,10,20,13,5,6,ジーゲル,13,,大井
2025/10/09,11,20,1,6,12,ヤマニンチェルキ,2,,大井
2025/10/09,11,20,2,8,16,クロジシジョー,4,,大井
2025/10/09,11,20,3,4,7,サンライズアムール,3,,大井
2025/10/09,11,20,4,4,8,ドンアミティエ,1,,大井
2025/10/09,11,20,5,1,2,マックス,9,,大井
2025/10/09,11,20,6,2,4,コンティノアール,5,,大井
2025/10/09,11,20,7,1,1,エンテレケイア,7,,大井
2025/10/09,11,20,8,2,3,ドリームビリーバー,13,,大井
2025/10/09,11,20,9,3,6,ジョンソンテソーロ,15,,大井
2025/10/09,11,20,10,8,15,オメガレインボー,12,,大井
2025/10/09,11,20,11,7,13,イグザルト,11,,大井
2025/10/09,11,20,12,5,9,アームズレイン,8,,大井
2025/10/09,11,20,13,6,11,マースインディ,16,,大井
2025/10/09,11,20,14,7,14,シアージスト,6,,大井
2025/10/09,11,20,15,3,5,ウインリブルマン,14,,大井
2025/10/09,12,20,1,2,2,マイネルオデーサ,1,,大井
2025/10/09,12,20,2,6,7,コスモバシレウス,2,,大井
2025/10/09,12,20,3,7,10,ベストリオン,4,,大井
2025/10/09,12,20,4,5,6,カフジペンタゴン,7,,大井
2025/10/09,12,20,5,6,8,エイシンクレモナ,5,,大井
2025/10/09,12,20,6,3,3,レヴォリオ,6,,大井
2025/10/09,12,20,7,8,12,チュイション,8,,大井
2025/10/09,12,20,8,4,4,ワイドコンプリー,9,,大井
2025/10/09,12,20,9,1,1,ベアーザベル,11,,大井
2025/10/09,12,20,10,5,5,ゲルタ,3,,大井
2025/10/09,12,20,11,8,11,ネオエトワール,10,,大井
2025/10/09,12,20,12,7,9,ランカグア,12,,大井
2025/10/09,10,36,1,2,2,ソリッドベーシス,1,2.0,門別
2025/10/09,10,36,2,8,8,アイルヴィータ,4,12.9,門別
2025/10/09,10,36,3,4,4,ドバイミッション,2,2.2,門別
2025/10/09,10,36,4,6,6,マイプレスティ,6,21.7,門別
2025/10/09,10,36,5,3,3,マジックライン,5,15.3,門別
2025/10/09,10,36,6,7,7,クールメゾン,3,8.5,門別
2025/10/09,10,36,7,1,1,アンジュパラディ,8,183.0,門別
2025/10/09,10,36,8,5,5,エミネンスローズ,7,120.5,門別
2025/10/09,11,36,1,5,5,スペシャルエックス,1,1.2,門別
2025/10/09,11,36,2,8,8,ラッキーホープ,2,4.7,門別
2025/10/09,11,36,3,3,3,ケイアイロベージ,5,22.5,門別
2025/10/09,11,36,4,6,6,ヒカリオーソ,7,68.8,門別
2025/10/09,11,36,5,8,9,デアフルーグ,4,20.6,門別
2025/10/09,11,36,6,4,4,ブリックロード,3,10.1,門別
2025/10/09,11,36,7,7,7,スティールストーム,8,181.6,門別
2025/10/09,11,36,8,1,1,ドラゴンゴクウ,6,68.0,門別
2025/10/09,11,36,9,2,2,ショーム,9,223.6,門別
2025/10/09,12,36,1,7,7,ゼロアワー,1,1.8,門別
2025/10/09,12,36,2,3,3,サンオークレア,2,2.8,門別
2025/10/09,12,36,3,8,8,ヴィヴィアンエイト,3,7.7,門別
2025/10/09,12,36,4,6,6,ポルラノーチェ,5,13.0,門別
2025/10/09,12,36,5,2,2,ワンダーウーマン,4,9.8,門別
2025/10/09,12,36,6,4,4,ヴィルミーキスミー,9,181.3,門別
2025/10/09,12,36,7,8,9,スイートキャンディ,6,53.1,門別
2025/10/09,12,36,8,5,5,シルバーミラージュ,8,162.4,門別
2025/10/09,12,36,9,1,1,サウスヴィルステラ,7,150.2,門別
2025/10/08,10,20,1,7,10,ニホンダイラ,3,,大井
2025/10/08,10,20,2,8,11,ウータンビート,1,,大井
2025/10/08,10,20,3,6,8,バジルフレイバー,7,,大井
2025/10/08,10,20,4,5,5,ウエストリーダー,2,,大井
2025/10/08,10,20,5,5,6,リュウノウィザード,6,,大井
2025/10/08,10,20,6,4,4,エスプリワールド,5,,大井
2025/10/08,10,20,7,2,2,レアリゼアンレーヴ,11,,大井
2025/10/08,10,20,8,6,7,ツートンショコラ,9,,大井
2025/10/08,10,20,9,3,3,ノイバラ,10,,大井
2025/10/08,10,20,10,8,12,デスティニーホープ,4,,大井
2025/10/08,10,20,11,1,1,クレイジーフルーツ,8,,大井
2025/10/08,10,20,12,7,9,ウエノマルダンディ,12,,大井
2025/10/08,11,20,1,3,5,ナルカミ,3,,大井
2025/10/08,11,20,2,8,15,ナチュラルライズ,1,,大井
2025/10/08,11,20,3,7,13,ルクソールカフェ,2,,大井
2025/10/08,11,20,4,1,1,ハグ,7,,大井
2025/10/08,11,20,5,4,8,クレーキング,4,,大井
2025/10/08,11,20,6,5,9,ケンシレインボー,12,,大井
2025/10/08,11,20,7,2,4,ナイトオブファイア,8,,大井
2025/10/08,11,20,8,1,2,シーソーゲーム,10,,大井
2025/10/08,11,20,9,5,10,アドマイヤデイトナ,5,,大井
2025/10/08,11,20,10,4,7,ソルジャーフィルド,9,,大井
2025/10/08,11,20,11,6,11,ドンインザムード,6,,大井
2025/10/08,11,20,12,3,6,ユウユウスキー,13,,大井
2025/10/08,11,20,13,2,3,スマイルマンボ,11,,大井
2025/10/08,11,20,14,8,16,カセノタイガー,14,,大井
2025/10/08,11,20,15,6,12,スキャロップ,16,,大井
2025/10/08,11,20,16,7,14,フレンドローマ,15,,大井
2025/10/08,12,20,1,2,3,アシャニンカ,8,,大井
2025/10/08,12,20,2,3,5,ピエールオレゴン,1,,大井
2025/10/08,12,20,3,1,2,ラインガーラ,4,,大井
2025/10/08,12,20,4,3,6,スマイルケイ,7,,大井
2025/10/08,12,20,5,8,16,レゲエビーチ,3,,大井
2025/10/08,12,20,6,8,15,ジャティルウィ,6,,大井
2025/10/08,12,20,7,2,4,ベイステート,12,,大井
2025/10/08,12,20,8,7,13,ゴッドバーグ,2,,大井
2025/10/08,12,20,9,1,1,エクラシェール,11,,大井
2025/10/08,12,20,10,6,12,ファサード,10,,大井
2025/10/08,12,20,11,4,7,エドノビートイン,15,,大井
2025/10/08,12,20,12,7,14,ファーマビューティ,16,,大井
2025/10/08,12,20,13,4,8,キャンディガール,14,,大井
2025/10/08,12,20,14,6,11,ホクトブルース,13,,大井
2025/10/08,12,20,15,5,9,ルミナヴァル,5,,大井
2025/10/08,12,20,16,5,10,ダングラール,9,,大井
2025/10/08,10,36,1,7,10,カーヌスティ,1,1.0,門別
2025/10/08,10,36,2,6,8,アイガイッパイ,2,11.5,門別
2025/10/08,10,36,3,8,11,プリスマティカ,5,30.9,門別
2025/10/08,10,36,4,5,6,ステラブローニュ,9,65.1,門別
2025/10/08,10,36,5,6,7,スマイルムーン,7,49.5,門別
2025/10/08,10,36,6,4,4,ディーズミソロジー,6,32.5,門別
2025/10/08,10,36,7,1,1,ダンストンアンセム,11,182.4,門別
2025/10/08,10,36,8,7,9,ジャスパーサン,4,23.4,門別
2025/10/08,10,36,9,3,3,ラスターカノン,10,149.2,門別
2025/10/08,10,36,9,8,12,キタノロワーズ,3,18.9,門別
2025/10/08,10,36,11,2,2,マーヤボニータ,8,55.1,門別
2025/10/08,10,36,12,5,5,ナムラダニー,12,346.1,門別
2025/10/08,11,36,1,8,9,パレスゴールド,1,1.5,門別
2025/10/08,11,36,2,8,10,マノレア,4,12.5,門別
2025/10/08,11,36,3,6,6,トレヴェナ,3,5.6,門別
2025/10/08,11,36,4,4,4,ラストボーン,5,13.1,門別
2025/10/08,11,36,5,5,5,ディオスメッセージ,2,4.5,門別
2025/10/08,11,36,6,2,2,トーセンジャック,6,26.9,門別
2025/10/08,11,36,7,1,1,ブラックアピス,7,122.1,門別
2025/10/08,11,36,8,7,7,フォルテース,9,286.7,門別
2025/10/08,11,36,9,3,3,エターナルルビー,10,315.7,門別
2025/10/08,11,36,10,7,8,マリンジェミナイ,8,266.0,門別
2025/10/08,12,36,1,8,10,パッションクライ,1,1.9,門別
2025/10/08,12,36,2,7,8,エメヴィベール,3,5.2,門別
2025/10/08,12,36,3,7,9,クルードラゴン,4,11.7,門別
2025/10/08,12,36,4,6,7,ケイアイパープル,2,2.4,門別
2025/10/08,12,36,5,1,1,ドスハーツ,5,38.4,門別
2025/10/08,12,36,6,6,6,モダスオペランディ,9,359.5,門別
2025/10/08,12,36,7,8,11,ブレイブアモーレ,6,82.1,門別
2025/10/08,12,36,8,5,5,アレクサ,7,109.3,門別
2025/10/08,12,36,9,4,4,サヴァ,8,156.0,門別
2025/10/08,12,36,10,3,3,ナムラゴロフキン,10,440.1,門別
2025/10/07,10,20,1,4,4,シャインフォール,4,34.3,大井
2025/10/07,10,20,2,6,7,サクハル,2,77.3,大井
2025/10/07,10,20,3,8,10,ティーズエナジー,5,167.1,大井
2025/10/07,10,20,4,7,8,カイタロー,3,4.2,大井
2025/10/07,10,20,5,7,9,デュアルロンド,6,45.7,大井
2025/10/07,10,20,6,8,11,サブノリョウマ,1,,大井
2025/10/07,10,20,7,6,6,フォースチルドレン,8,2.5,大井
2025/10/07,10,20,8,2,2,モントーク,7,8.5,大井
2025/10/07,10,20,9,3,3,クイーンオブソウル,9,7.3,大井
2025/10/07,10,20,10,5,5,エイシンネクタル,11,59.9,大井
2025/10/07,10,20,11,1,1,バンドールロゼ,10,3.6,大井
2025/10/07,11,20,1,8,12,ビヨンドザヴァレー,5,,大井
2025/10/07,11,20,2,6,7,テンカジョウ,1,4.7,大井
2025/10/07,11,20,3,7,10,バスタードサフラン,4,,大井
2025/10/07,11,20,4,8,11,フェブランシェ,2,,大井
2025/10/07,11,20,5,6,8,ベルグラシアス,7,35.4,大井
2025/10/07,11,20,6,7,9,マテリアルガール,11,11.7,大井
2025/10/07,11,20,7,2,2,ラブラブパイロ,8,17.6,大井
2025/10/07,11,20,8,4,4,タクシンイメル,6,1.3,大井
2025/10/07,11,20,9,3,3,アンモシエラ,3,31.0,大井
2025/10/07,11,20,10,1,1,ローリエフレイバー,9,38.1,大井
2025/10/07,11,20,11,5,5,シトラルテミニ,10,18.6,大井
2025/10/07,11,20,12,5,6,アンティキティラ,12,25.2,大井
2025/10/07,12,20,1,2,2,クレールジャック,2,5.7,大井
2025/10/07,12,20,2,3,3,ランベリー,5,22.0,大井
2025/10/07,12,20,3,8,10,アポロリヤム,8,,大井
2025/10/07,12,20,4,4,4,リュウノファウラー,3,35.6,大井
2025/10/07,12,20,5,6,6,ゴールドジャッジ,6,29.7,大井
2025/10/07,12,20,6,5,5,クオレス,10,1.2,大井
2025/10/07,12,20,7,7,7,カナウ,1,15.4,大井
2025/10/07,12,20,8,8,9,ゴールデンヨシノ,9,213.3,大井
2025/10/07,12,20,9,1,1,トップアメリカン,4,18.1,大井
2025/10/07,12,20,10,7,8,デーレーラプター,7,33.0,大井
2025/10/07,10,36,1,5,5,ジンガブリッツ,5,10.6,門別
2025/10/07,10,36,2,2,2,ジャスマン,3,7.1,門別
2025/10/07,10,36,3,3,3,アナベルケイツー,4,7.3,門別
2025/10/07,10,36,4,8,12,マーゴットビースト,1,1.7,門別
2025/10/07,10,36,5,6,7,アックラマーレ,9,73.3,門別
2025/10/07,10,36,6,4,4,ミラコレジェンヌ,6,33.2,門別
2025/10/07,10,36,7,5,6,メモリードライブ,2,5.4,門別
2025/10/07,10,36,8,8,11,アースウルフ,10,86.2,門別
2025/10/07,10,36,9,7,10,ヴォルケシェッツェ,11,172.2,門別
2025/10/07,10,36,10,6,8,ガーンディーヴァ,8,42.8,門別
2025/10/07,10,36,11,1,1,フェイストゥーラ,7,36.0,門別
2025/10/07,10,36,12,7,9,フルーツワゴン,12,197.5,門別
2025/10/07,11,36,1,6,7,ダグフォース,2,4.4,門別
2025/10/07,11,36,2,3,3,グッドボーイ,4,13.7,門別
2025/10/07,11,36,3,7,10,スティールドリーム,1,1.8,門別
2025/10/07,11,36,4,7,9,レルアバド,8,37.3,門別
2025/10/07,11,36,5,8,12,フレスコバルディ,9,37.6,門別
2025/10/07,11,36,6,5,5,バンカブルスター,11,64.8,門別
2025/10/07,11,36,7,2,2,イイデマイヒメ,6,22.6,門別
2025/10/07,11,36,8,1,1,ヨシイチ,3,4.9,門別
2025/10/07,11,36,9,8,11,クーシフォン,12,180.9,門別
2025/10/07,11,36,10,5,6,マイモーメント,10,51.2,門別
2025/10/07,11,36,11,6,8,ズンガリプテルス,7,35.6,門別
2025/10/07,11,36,12,4,4,パンテレリア,5,19.2,門別
2025/10/07,12,36,1,6,8,ベラジオゼロ,1,1.5,門別
2025/10/07,12,36,2,7,10,ジョルジュ,2,3.9,門別
2025/10/07,12,36,3,3,3,モーニングショー,4,13.8,門別
2025/10/07,12,36,4,5,5,トモノシルバー,3,9.7,門別
2025/10/07,12,36,5,1,1,モノノフブラック,5,14.3,門別
2025/10/07,12,36,6,2,2,カッパギ,6,21.9,門別
2025/10/07,12,36,7,6,7,シンメルーブス,8,48.2,門別
2025/10/07,12,36,8,8,11,スティールマジック,7,33.3,門別
2025/10/07,12,36,9,5,6,エバニスタ,11,397.8,門別
2025/10/07,12,36,10,8,12,フクノブルジュ,9,78.2,門別
2025/10/07,12,36,11,4,4,サクラルーフェン,12,475.0,門別
2025/10/07,12,36,12,7,9,スカーズ,10,235.9,門別
2026/01/03,10,21,1,5,7,スターグリップ,1,,川崎
2026/01/03,10,21,2,3,4,リコーベレッタ,9,,川崎
2026/01/03,10,21,3,6,9,エレファントラン,4,,川崎
2026/01/03,10,21,4,2,2,エムティワイザー,3,,川崎
2026/01/03,10,21,5,6,10,モンド,11,,川崎
2026/01/03,10,21,6,3,3,ノッテストラータ,10,,川崎
2026/01/03,10,21,7,7,11,スワッガー,12,,川崎
2026/01/03,10,21,8,1,1,タイセイフランク,6,,川崎
2026/01/03,10,21,9,7,12,ジャスタースパーク,7,,川崎
2026/01/03,10,21,10,4,5,シントーハナノボス,8,,川崎
2026/01/03,10,21,11,4,6,アイノセンシ,5,,川崎
2026/01/03,10,21,12,8,14,ビップソリオ,2,,川崎
2026/01/03,10,21,13,5,8,ガルヴァナイズ,13,,川崎
2026/01/03,11,21,1,2,2,アランバローズ,1,,川崎
2026/01/03,11,21,2,3,3,ハイエストエンド,10,,川崎
2026/01/03,11,21,3,8,10,ゴールドレガシー,2,,川崎
2026/01/03,11,21,4,7,9,ヴィクトゥーラ,8,,川崎
2026/01/03,11,21,5,6,6,アームズレイン,4,,川崎
2026/01/03,11,21,6,1,1,ビヨンドザファザー,6,,川崎
2026/01/03,11,21,7,8,11,ドナギニー,3,,川崎
2026/01/03,11,21,8,7,8,ゴールドホイヤー,9,,川崎
2026/01/03,11,21,9,4,4,シーサーペント,5,,川崎
2026/01/03,11,21,10,5,5,エミサキホコル,7,,川崎
2026/01/03,11,21,11,6,7,レベルフォー,11,,川崎
2026/01/03,12,21,1,7,9,サラサエンペラー,2,,川崎
2026/01/03,12,21,2,2,2,ランニングホット,4,,川崎
2026/01/03,12,21,3,3,3,ラピルスイメル,5,,川崎
2026/01/03,12,21,4,8,11,ビルドラポール,9,,川崎
2026/01/03,12,21,5,5,5,ポテンザ,1,,川崎
2026/01/03,12,21,6,1,1,ラヴィンローゼス,3,,川崎
2026/01/03,12,21,7,8,12,ビタリス,7,,川崎
2026/01/03,12,21,8,6,8,ミュークレグルス,8,,川崎
2026/01/03,12,21,9,6,7,ボルドーティラミス,6,,川崎
2026/01/03,12,21,10,7,10,グァンバーレ,11,,川崎
2026/01/03,12,21,11,5,6,ティーケーメイト,12,,川崎
2026/01/03,12,21,12,4,4,カルデライト,10,,川崎
2025/11/18,10,21,1,8,9,アドマイヤエイジア,1,,川崎
2025/11/18,10,21,2,4,4,ジャックパール,2,,川崎
2025/11/18,10,21,3,5,5,グレートフリオーソ,3,,川崎
2025/11/18,10,21,4,1,1,マリアッチ,7,,川崎
2025/11/18,10,21,5,6,6,ヴィブエアー,4,,川崎
2025/11/18,10,21,6,2,2,グロリアンズタイム,5,,川崎
2025/11/18,10,21,7,8,8,ディープグラビティ,6,,川崎
2025/11/18,10,21,8,3,3,エスシーヤマト,9,,川崎
2025/11/18,10,21,9,7,7,レッドサラマンダー,8,,川崎
2025/11/18,11,21,1,6,8,アンジュルナ,1,,川崎
2025/11/18,11,21,2,2,2,トリップス,3,,川崎
2025/11/18,11,21,3,4,4,カンターレ,5,,川崎
2025/11/18,11,21,4,8,11,ナーサリーテイル,2,,川崎
2025/11/18,11,21,5,6,7,ラミアメロディア,6,,川崎
2025/11/18,11,21,6,1,1,サラサチャレンジ,8,,川崎
2025/11/18,11,21,7,7,9,イルフロッタント,9,,川崎
2025/11/18,11,21,8,5,6,ユウユウシロパン,10,,川崎
2025/11/18,11,21,9,3,3,トウキョーアンナ,4,,川崎
2025/11/18,11,21,10,7,10,ミオサンダー,11,,川崎
2025/11/18,11,21,11,8,12,スプリンガフォート,7,,川崎
2025/11/18,12,21,1,3,4,ブーケドグレイス,1,,川崎
2025/11/18,12,21,2,6,9,ベネディット,10,,川崎
2025/11/18,12,21,3,5,8,デルマツリダシ,11,,川崎
2025/11/18,12,21,4,4,6,カガヤキファイター,5,,川崎
2025/11/18,12,21,5,8,13,アイリーズパキラ,8,,川崎
2025/11/18,12,21,6,5,7,ビービーシャーンス,6,,川崎
2025/11/18,12,21,7,3,3,ヴァレンテ,9,,川崎
2025/11/18,12,21,8,4,5,パンプイット,7,,川崎
2025/11/18,12,21,9,7,11,シトロンヴェール,4,,川崎
2025/11/18,12,21,10,2,2,サンディビーチ,12,,川崎
2025/11/18,12,21,11,6,10,メイワノワ,3,,川崎
2025/11/18,12,21,12,7,12,ヤマニンパルフェ,2,,川崎
2025/11/18,12,21,13,8,14,メルティーショコラ,14,,川崎
2025/10/02,10,36,1,5,6,レディパイロ,6,16.4,門別
2025/10/02,10,36,2,5,5,ビービーバシリス,7,30.1,門別
2025/10/02,10,36,3,4,4,エイイチ,3,5.6,門別
2025/10/02,10,36,4,7,10,ビービーダイゴ,4,8.1,門別
2025/10/02,10,36,5,1,1,ヤマニンパッセ,1,1.9,門別
2025/10/02,10,36,6,6,7,ハニービート,2,5.2,門別
2025/10/02,10,36,7,3,3,イクスクローバー,9,66.1,門別
2025/10/02,10,36,8,7,9,ジャズダンス,8,46.9,門別
2025/10/02,10,36,9,8,11,コルテデフィート,10,321.8,門別
2025/10/02,10,36,10,8,12,テーオーエジソン,5,9.2,門別
2025/10/02,10,36,11,6,8,アフロビート,12,624.1,門別
2025/10/02,10,36,12,2,2,アイスボウル,11,361.3,門別
2025/10/02,11,36,1,6,6,ファーマシャイン,1,2.4,門別
2025/10/02,11,36,2,4,4,グッデーサイレンス,6,9.1,門別
2025/10/02,11,36,3,7,8,アルファインディ,7,12.6,門別
2025/10/02,11,36,4,5,5,ホウヨウムーン,2,5.9,門別
2025/10/02,11,36,5,8,10,ホウオウプラージュ,8,17.1,門別
2025/10/02,11,36,6,7,9,フォールロワ,11,490.4,門別
2025/10/02,11,36,7,6,7,クラウンハヴィ,3,7.9,門別
2025/10/02,11,36,8,8,11,メイショウイチズ,10,50.4,門別
2025/10/02,11,36,9,1,1,メイショウマーブル,4,8.1,門別
2025/10/02,11,36,10,2,2,アニュスノーバス,9,28.8,門別
2025/10/02,11,36,11,3,3,レジュークレール,5,8.1,門別
2025/10/02,12,36,1,6,9,スペシャルチャンス,2,3.8,門別
2025/10/02,12,36,2,6,10,ゴッドバロック,1,3.3,門別
2025/10/02,12,36,3,1,1,ブルーメンガルテン,8,33.0,門別
2025/10/02,12,36,3,8,13,バウヴォーグ,4,7.2,門別
2025/10/02,12,36,5,4,5,シーテープ,5,8.8,門別
2025/10/02,12,36,6,3,4,ワナハヴファン,10,39.2,門別
2025/10/02,12,36,7,7,12,ドライブミーホーム,9,34.8,門別
2025/10/02,12,36,8,4,6,リバーサルトップ,14,342.2,門別
2025/10/02,12,36,9,2,2,カミハマッテイル,6,9.5,門別
2025/10/02,12,36,10,3,3,ビッグカレンルーフ,3,6.0,門別
2025/10/02,12,36,11,5,7,トーアサジタリウス,11,43.9,門別
2025/10/02,12,36,12,8,14,ファインキック,7,24.0,門別
2025/10/02,12,36,13,7,11,ガンタン,13,149.5,門別
2025/10/02,12,36,14,5,8,カイシンパジェント,12,79.9,門別
2025/10/01,10,36,1,7,9,ロアリングフレイム,1,1.3,門別
2025/10/01,10,36,2,8,11,オフビート,8,62.2,門別
2025/10/01,10,36,3,6,7,ハニーベリー,6,15.0,門別
2025/10/01,10,36,4,8,12,ヤマニンリーリオ,2,5.8,門別
2025/10/01,10,36,5,3,3,サクラカレント,11,394.2,門別
2025/10/01,10,36,6,4,4,トドイワウィンド,7,47.7,門別
2025/10/01,10,36,7,5,5,キュータロー,4,13.3,門別
2025/10/01,10,36,8,7,10,サクラソーレ,3,12.3,門別
2025/10/01,10,36,9,5,6,コンサイダー,5,14.5,門別
2025/10/01,10,36,10,2,2,シセイダイキ,9,73.7,門別
2025/10/01,10,36,11,1,1,メイショウコウテツ,10,325.1,門別
2025/10/01,11,36,1,5,5,インクルーデッド,2,3.7,門別
2025/10/01,11,36,2,6,6,カツノトキメキ,1,1.3,門別
2025/10/01,11,36,3,7,8,ニンリル,4,26.4,門別
2025/10/01,11,36,4,8,11,グラストップロード,3,7.2,門別
2025/10/01,11,36,5,1,1,パカラボーイ,5,33.5,門別
2025/10/01,11,36,6,8,10,ラファエーレ,9,108.0,門別
2025/10/01,11,36,7,3,3,バラライカ,8,101.1,門別
2025/10/01,11,36,8,6,7,ブレイヴァリーボス,7,67.6,門別
2025/10/01,11,36,9,4,4,クラシカルスカラー,6,64.1,門別
2025/10/01,11,36,10,7,9,ボルゲリ,10,204.0,門別
2025/10/01,11,36,11,2,2,フークファンタジー,11,547.5,門別
2025/10/01,12,36,1,5,7,エンドレスソロウ,2,6.7,門別
2025/10/01,12,36,2,5,6,スターシップ,3,11.1,門別
2025/10/01,12,36,3,4,4,アヤサンジョウタロ,4,11.5,門別
2025/10/01,12,36,4,8,12,マロンソレイユ,1,1.3,門別
2025/10/01,12,36,5,1,1,モエレサワンミヤギ,10,177.9,門別
2025/10/01,12,36,6,2,2,クラウニングカップ,6,30.1,門別
2025/10/01,12,36,7,3,3,リコーヒューズ,5,15.6,門別
2025/10/01,12,36,8,6,8,トレモロ,7,38.0,門別
2025/10/01,12,36,9,8,13,タイセイスライブ,8,58.4,門別
2025/10/01,12,36,10,4,5,ベラジオジーニアス,9,97.9,門別
2025/10/01,12,36,11,7,11,ミノベル,12,496.6,門別
2025/10/01,12,36,12,6,9,カイリクイーン,11,343.2,門別
2025/09/30,10,22,1,1,1,ジャスパーロブスト,3,,船橋
2025/09/30,10,22,2,2,2,ディープリボーン,4,,船橋
2025/09/30,10,22,3,8,12,カズタンジャー,1,,船橋
2025/09/30,10,22,4,8,11,シンメデージー,2,,船橋
