year,born,no,name,reg_name,horse_id,sire,sex,birth,month,farm,farm_src,dam,dam_age,total_man,unit_man,weight,height,girth,cannon,kuchi,n_foals,trainer_planned,trainer,district,starts,wins,prize_jra,prize_nar,prize,ret,main_wins,graded,status
2024,2023,16,ダイアナブライトの23,カーマインジュエル (Carmine Jewel),2023107096,ドレフォン,メス,2023-03-01,3,ノーザンＦ,クラブ提供牧場,ダイアナブライト,7,4000.0,10.0,463.0,148.5,176.5,20.2,400,1,尾関知人,尾関知人,美浦,5,0,0.0,120.0,120.0,0.03,-->,0,ok
2024,2023,17,マリアライトの23,シャンパンクォーツ (Champagne Quartz),2023107243,ドレフォン,メス,2023-04-05,4,ノーザンＦ,クラブ提供牧場,マリアライト,12,4000.0,10.0,402.0,148.0,173.0,19.0,400,1,久保田貴士,久保田貴,美浦,2,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,18,ルージュバックの23,ボニープリンス (Bonnie Prince),2023107329,レイデオロ,牡,2023-01-16,1,ノーザンＦ,クラブ提供牧場,ルージュバック,11,6000.0,15.0,470.0,156.0,180.5,20.4,400,1,大竹正博,大竹正博,美浦,4,1,820.0,0.0,820.0,0.13666666666666666,26'3歳未勝利-->,0,ok
2024,2023,19,アロマドゥルセの23,ベイツリー (Bay Tree),2023106853,レイデオロ,牡,2023-02-28,2,ノーザンＦ,クラブ提供牧場,アロマドゥルセ,9,3200.0,8.0,399.0,150.0,170.0,19.0,400,1,村田一誠,櫻井今朝,愛知,4,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,20,アディクティドの23,リコラピッド (Rico Rapido),2023106834,レイデオロ,メス,2023-04-27,4,ノーザンＦ,クラブ提供牧場,アディクティド,17,3000.0,7.5,443.0,153.5,175.0,19.8,400,1,森一誠,森一誠,美浦,2,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,21,ディーパワンサの23,トロフィーポーズ (Trophy Pose),2023107124,ナダル,牡,2023-04-21,4,ノーザンＦ,クラブ提供牧場,ディーパワンサ,9,5000.0,12.5,443.0,151.0,175.5,20.1,400,1,国枝栄,黒岩陽一,美浦,1,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,22,ランズエッジの23,グラムエッジ (Glam Edge),2023107305,ナダル,牡,2023-05-05,5,ノーザンＦ,クラブ提供牧場,ランズエッジ,17,4400.0,11.0,461.0,160.5,174.5,22.1,400,1,手塚貴久,手塚貴久,美浦,4,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,23,ライフフォーセールの23,オルネーロ (Hornero),2023107288,サトノダイヤモンド,牡,2023-04-02,4,ノーザンＦ,クラブ提供牧場,ライフフォーセール,15,5000.0,12.5,466.0,157.5,177.0,21.5,400,1,宮田敬介,宮田敬介,美浦,4,2,3052.0,0.0,3052.0,0.6104,26'クロッカスS(L)25'2歳新馬-->,0,ok
2024,2023,24,ピースエンブレムの23,ピュアエンブレム (Pure Emblem),2023107171,サトノダイヤモンド,メス,2023-03-31,3,ノーザンＦ,クラブ提供牧場,ピースエンブレム,17,1800.0,4.5,453.0,160.5,174.0,20.9,400,1,小手川準,小手川準,美浦,4,1,782.0,0.0,782.0,0.43444444444444447,26'3歳未勝利-->,0,ok
2024,2023,25,シャンブルドットの23,エクラドット (Eclat Dot),2023107035,アルアイン,牡,2023-02-28,2,ノーザンＦ,クラブ提供牧場,シャンブルドット,7,2400.0,6.0,472.0,157.5,174.5,22.0,400,1,西田雄一郎,西田雄一,美浦,5,0,146.0,0.0,146.0,0.060833333333333336,-->,0,ok
2024,2023,26,ピンクアリエスの23,ピンクアリエスの2023,2023107170,アルアイン,牡,2023-05-02,5,ノーザンＦ,クラブ提供牧場,ピンクアリエス,16,2800.0,7.0,417.0,152.5,170.0,20.4,400,1,稲垣幸雄,稲垣幸雄,美浦,0,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,27,セレナズヴォイスの23,サイモフェーン (Cymophane),2023103793,クリソベリル,牡,2023-01-21,1,白老Ｆ,クラブ提供牧場,セレナズヴォイス,6,3200.0,8.0,470.0,158.0,174.0,20.9,400,1,高木登,高木登,美浦,6,1,1390.0,0.0,1390.0,0.434375,26'3歳未勝利-->,0,ok
2024,2023,28,カイカヨソウの23,ペタルズダンス (Petals Dance),2023106796,クリソベリル,メス,2023-04-19,4,ノーザンＦ,クラブ提供牧場,カイカヨソウ,13,3000.0,7.5,430.0,154.5,168.0,20.2,400,1,嘉藤貴行,嘉藤貴行,美浦,3,0,59.0,0.0,59.0,0.019666666666666666,-->,0,ok
2024,2023,29,ランウェイデビューの23,ランウェイミューズ (Runway Muse),2023107304,シルバーステート,メス,2023-03-19,3,ノーザンＦ,クラブ提供牧場,ランウェイデビュー,8,2400.0,6.0,408.0,154.0,171.0,18.8,400,1,竹内正洋,竹内正洋,美浦,5,0,595.0,0.0,595.0,0.24791666666666667,-->,0,ok
2024,2023,30,ウルクラフトの23,エーデルクラフト (Edel Kraft),2023103756,ニューイヤーズデイ,牡,2023-04-28,4,白老Ｆ,クラブ提供牧場,ウルクラフト,7,2400.0,6.0,409.0,147.5,168.0,20.2,400,1,辻哲英,辻哲英,美浦,2,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,31,エンジェルフォールの23,ガヴァルニー (Gavarnie),2023106934,モーリス,牡,2023-04-06,4,ノーザンＦ,クラブ提供牧場,エンジェルフォール,14,3200.0,8.0,393.0,151.0,170.0,19.5,400,1,伊藤大士,伊藤大士,美浦,3,0,0.0,37.0,37.0,0.0115625,-->,0,ok
2024,2023,32,ポロンナルワの23,ニルマーネル (Nil Mahanel),2023107231,モーリス,メス,2023-02-28,2,ノーザンＦ,クラブ提供牧場,ポロンナルワ,15,3600.0,9.0,416.0,149.0,174.0,18.5,400,1,小島茂之,小島茂之,美浦,6,1,1302.0,0.0,1302.0,0.3616666666666667,25'2歳未勝利-->,0,ok
2024,2023,33,ヴィータアレグリアの23,ジョイアミーア (Gioia Mia),2023106907,モズアスコット,メス,2023-03-16,3,ノーザンＦ,クラブ提供牧場,ヴィータアレグリア,12,2800.0,7.0,432.0,151.5,171.0,19.5,400,1,高柳瑞樹,高柳瑞樹,美浦,5,0,349.0,0.0,349.0,0.12464285714285714,-->,0,ok
2024,2023,34,アトミカオロの23,レダアトミカ (Leda Atomica),2023106835,リアルスティール,メス,2023-03-13,3,ノーザンＦ,クラブ提供牧場,アトミカオロ,9,3600.0,9.0,444.0,159.0,176.5,19.5,400,1,上原佑紀,上原佑紀,美浦,5,1,1314.0,0.0,1314.0,0.365,26'3歳未勝利-->,0,ok
2024,2023,35,リラヴァティの23,シーギリヤロック (Sigiriya Rock),2023107317,リオンディーズ,牡,2023-02-01,2,ノーザンＦ,クラブ提供牧場,リラヴァティ,12,5000.0,12.5,440.0,151.0,174.0,19.5,400,1,田中博康,田中博康,美浦,4,1,1094.0,0.0,1094.0,0.2188,26'3歳未勝利-->,0,ok
2024,2023,36,エリスライトの23,クレパスキュラー (Crepuscular),2023106925,リオンディーズ,牡,2023-02-19,2,ノーザンＦ,クラブ提供牧場,エリスライト,8,4000.0,10.0,440.0,154.0,176.0,20.9,400,1,栗田徹,栗田徹,美浦,5,2,2684.0,0.0,2684.0,0.671,25'ひいらぎ賞(1勝クラス)25'2歳新馬-->,0,ok
2024,2023,37,ブリガアルタの23,ゾネブルーム (Zonnebloem),2023107195,ヴァンゴッホ,牡,2023-03-21,3,ノーザンＦ,クラブ提供牧場,ブリガアルタ,10,2400.0,6.0,461.0,158.5,178.0,20.5,400,1,矢嶋大樹,矢嶋大樹,美浦,5,0,588.0,0.0,588.0,0.245,-->,0,ok
2024,2023,38,ローガンサファイアの23,ラングロワブリッジ (Langlois Bridge),2023107365,ヴァンゴッホ,メス,2023-03-20,3,ノーザンＦ,クラブ提供牧場,ローガンサファイア,13,2400.0,6.0,487.0,158.0,178.5,20.2,400,1,戸田博文,戸田博文,美浦,3,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,39,メリートの23,パッセージピーク (Passage Peak),2023107275,アドマイヤマーズ,牡,2023-04-15,4,ノーザンＦ,クラブ提供牧場,メリート,17,4000.0,10.0,460.0,160.5,177.5,21.0,400,1,田村康仁,中舘英二,美浦,6,1,642.0,0.0,642.0,0.1605,25'2歳未勝利-->,0,ok_by_sire
2024,2023,40,ネオフレグランスの23,ギルランダ (Ghirlanda),2023106805,サトノクラウン,メス,2023-04-20,4,ノーザンＦ,クラブ提供牧場,ネオフレグランス,9,2000.0,5.0,384.0,150.5,162.5,18.7,400,1,中舘英二,中舘英二,美浦,5,0,240.0,0.0,240.0,0.12,-->,0,ok
2024,2023,41,コンダクトレスの23,ラヴィニアパーク (Ravinia Park),2023106801,ハービンジャー,牡,2023-01-27,1,ノーザンＦ,クラブ提供牧場,コンダクトレス,8,4000.0,10.0,447.0,157.5,171.0,20.0,400,1,萩原清,川野勇馬,高知,6,1,0.0,60.0,60.0,0.015,3歳ー7-->,0,ok
2024,2023,42,デスティノアーラの23,リベルタアーラ (Liberta Ala),2023107126,ブリックスアンドモルタル,メス,2023-03-21,3,ノーザンＦ,クラブ提供牧場,デスティノアーラ,5,2400.0,6.0,391.0,151.0,168.0,19.8,400,1,深山雅史,深山雅史,美浦,4,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,43,サバンナズチョイスの23,ブレイロックホール (Buley Rockhole),2023107011,ミッキーアイル,牡,2023-01-23,1,ノーザンＦ,クラブ提供牧場,サバンナズチョイス,16,3600.0,9.0,453.0,156.0,180.5,20.8,400,1,武井亮,武井亮,美浦,1,0,75.0,0.0,75.0,0.020833333333333332,-->,0,ok
2024,2023,44,プラチナブロンドの23,デイトナチャンプ (Daytona Champ),2023107204,インディチャンプ,牡,2023-02-03,2,ノーザンＦ,クラブ提供牧場,プラチナブロンド,12,3200.0,8.0,438.0,150.0,173.5,19.7,400,1,加藤征弘,加藤征弘,美浦,4,2,1800.0,0.0,1800.0,0.5625,26'3歳以上1勝クラス26'3歳新馬-->,0,ok
2024,2023,45,ローズノーブルの23,プリヴィマーク (Privy Mark),2023107367,バゴ,牡,2023-03-17,3,ノーザンＦ,クラブ提供牧場,ローズノーブル,14,4000.0,10.0,418.0,151.0,169.5,20.1,400,1,池上昌和,池上昌和,美浦,2,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,46,パドゥヴァルスの23,バランソワール (Balancoire),2023106807,ポエティックフレア,メス,2023-02-15,2,ノーザンＦ,クラブ提供牧場,パドゥヴァルス,6,2400.0,6.0,415.0,151.5,169.0,19.1,400,1,矢野英一,加藤和義,金沢,7,0,410.0,0.0,410.0,0.17083333333333334,-->,0,ok
2024,2023,47,クロウエアの23,エリオステモン (Eriostemon),2023106980,ミスターメロディ,メス,2023-01-14,1,ノーザンＦ,クラブ提供牧場,クロウエア,7,1600.0,4.0,405.0,153.0,175.5,19.0,400,1,新規開業,柄崎将寿,美浦,1,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,48,ベルクワイアの23,カリヨンアヴォン (Carillon a Vent),2023107220,ルヴァンスレーヴ,メス,2023-02-10,2,ノーザンＦ,クラブ提供牧場,ベルクワイア,7,2800.0,7.0,427.0,153.0,175.5,20.1,400,1,勢司和浩,勢司和浩,美浦,4,1,870.0,0.0,870.0,0.3107142857142857,25'2歳新馬-->,0,ok
2024,2023,49,アップライトスピンの23,ルーリングクラス (Ruling Class),2023103749,ルーラーシップ,牡,2023-04-10,4,追分Ｆ,クラブ提供牧場,アップライトスピン,7,3000.0,7.5,423.0,151.0,168.5,20.3,400,1,森一誠,森一誠,美浦,3,1,830.0,0.0,830.0,0.27666666666666667,26'3歳未勝利-->,0,ok_fixup
2024,2023,50,オリエンタルステップの23,ザーフィル (Zaafir),2023110013,Ghaiyyath,牡,2023-02-19,2,ノーザンＦ,クラブ提供牧場,オリエンタルステップ,12,5000.0,12.5,482.0,159.0,180.0,21.9,400,1,林徹,林徹,美浦,6,2,2632.0,0.0,2632.0,0.5264,26'3歳以上1勝クラス25'2歳新馬-->,0,ok_fixup2
2024,2023,51,トゥープレシャスの23,ヒートエミッション (Heat Emission),2023110003,Sottsass,メス,2023-01-16,1,ノーザンＦ,クラブ提供牧場,トゥープレシャス,8,5000.0,12.5,410.0,156.0,174.0,19.0,400,1,堀宣行,堀宣行,美浦,0,0,0.0,0.0,0,0.0,-->,0,ok_fixup2
2024,2023,52,フィルムフェストの23,フリッカーフェスト (Flickerfest),2023106809,キタサンブラック,牡,2023-03-05,3,ノーザンＦ,クラブ提供牧場,フィルムフェスト,7,7000.0,17.5,438.0,155.5,170.0,20.4,400,1,藤原英昭,藤原英昭,栗東,0,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,53,ムーンティアーズの23,フォルストランキル (Force Tranquille),2023107270,キタサンブラック,メス,2023-02-17,2,ノーザンＦ,クラブ提供牧場,ムーンティアーズ,5,4600.0,11.5,419.0,153.5,175.0,20.2,400,1,池江泰寿,池江泰寿,栗東,6,0,240.0,0.0,240.0,0.05217391304347826,-->,0,ok
2024,2023,54,レッチェバロックの23,バロッカネーラ (Barocca Nera),2023107332,キタサンブラック,メス,2023-03-10,3,ノーザンＦ,クラブ提供牧場,レッチェバロック,6,6000.0,15.0,446.0,154.0,174.0,19.8,400,1,池添学,池添学,栗東,2,0,150.0,0.0,150.0,0.025,-->,0,ok
2024,2023,55,マジックアティテュードの23,ラルヴァンダード (Larvandad),2023107236,エピファネイア,牡,2023-02-19,2,ノーザンＦ,クラブ提供牧場,マジックアティテュード,6,8000.0,20.0,434.0,150.5,174.0,19.9,400,1,安田翔伍,安田翔伍,栗東,3,1,789.0,0.0,789.0,0.098625,26'3歳未勝利-->,0,ok
2024,2023,56,シンハライトの23,アランカール (Alankar),2023107046,エピファネイア,メス,2023-02-17,2,ノーザンＦ,クラブ提供牧場,シンハライト,10,8000.0,20.0,459.0,155.0,176.0,20.0,400,1,斉藤崇史,斉藤崇史,栗東,6,2,5729.0,0.0,5729.0,0.716125,25'野路菊S(OP)25'2歳新馬-->,0,ok
2024,2023,57,リスグラシューの23,ジリアート (Gigliato),2023107309,エピファネイア,メス,2023-04-07,4,ノーザンＦ,クラブ提供牧場,リスグラシュー,9,8000.0,20.0,451.0,151.5,176.0,20.0,400,1,矢作芳人,矢作芳人,栗東,5,0,209.0,0.0,209.0,0.026125,-->,0,ok
2024,2023,58,サークリングⅡの23,ビジュアライズ (Visualize),2023102222,キズナ,牡,2023-03-23,3,三嶋牧場,レビュー提供欄,サークリングⅡ,12,5600.0,14.0,444.0,153.0,177.0,20.8,400,1,斉藤崇史,斉藤崇史,栗東,1,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,59,マラコスタムブラダの23,バルセシート (Valsecito),2023107241,キズナ,牡,2023-04-08,4,ノーザンＦ,クラブ提供牧場,マラコスタムブラダ,13,10000.0,25.0,407.0,151.0,166.5,20.1,400,1,松下武士,松下武士,栗東,7,2,3527.0,0.0,3527.0,0.3527,26'3歳以上1勝クラス25'2歳新馬-->,0,ok
2024,2023,60,クルミネイトの23,アクロフェイズ (Acrophase),2023106978,ロードカナロア,牡,2023-02-08,2,ノーザンＦ,レビュー提供欄,クルミネイト,7,5000.0,12.5,437.0,157.5,172.5,21.5,400,1,奥村豊,奥村豊,栗東,6,2,3987.0,0.0,3987.0,0.7974,26'青島特別(1勝クラス)25'2歳未勝利-->,0,ok
2024,2023,61,ココファンタジアの23,コティノス (Kotinos),2023106800,サートゥルナーリア,牡,2023-04-04,4,ノーザンＦ,クラブ提供牧場,ココファンタジア,10,5000.0,12.5,433.0,153.5,169.0,20.4,400,1,須貝尚介,須貝尚介,栗東,7,0,350.0,0.0,350.0,0.07,-->,0,ok
2024,2023,62,ミリッサの23,セイロンブリーズ (Ceylon Breeze),2023107266,サートゥルナーリア,メス,2023-03-04,3,ノーザンＦ,クラブ提供牧場,ミリッサ,9,4000.0,10.0,419.0,155.0,172.5,19.7,400,1,杉山晴紀,杉山晴紀,栗東,1,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,63,リカビトスの23,パナテナイア (Panathenaea),2023107308,サートゥルナーリア,メス,2023-03-10,3,ノーザンＦ,クラブ提供牧場,リカビトス,9,4000.0,10.0,439.0,153.0,179.5,19.8,400,1,吉岡辰弥,吉岡辰弥,栗東,1,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,64,ベルディーヴァの23,シャンドラファール (Chant du Rafale),2023107221,ドレフォン,牡,2023-05-02,5,ノーザンＦ,クラブ提供牧場,ベルディーヴァ,11,4400.0,11.0,452.0,159.5,176.5,21.0,400,1,斉藤崇史,井上智史,栗東,8,0,1078.0,0.0,1078.0,0.245,-->,0,ok
2024,2023,65,エリティエールの23,ガルディエンヌ (Gardienne),2023106926,ドレフォン,メス,2023-03-22,3,ノーザンＦ,クラブ提供牧場,エリティエール,9,3000.0,7.5,432.0,155.5,170.5,20.3,400,1,高橋亮,高橋亮,栗東,8,0,497.0,0.0,497.0,0.16566666666666666,-->,0,ok
2024,2023,66,マルシュロレーヌの23,マルシュボヌール (Marche Bonheur),2023107245,ドレフォン,メス,2023-04-05,4,ノーザンＦ,クラブ提供牧場,マルシュロレーヌ,7,7000.0,17.5,404.0,149.0,172.0,19.6,400,1,矢作芳人,柴田卓,栗東,7,0,349.0,0.0,349.0,0.04985714285714286,-->,0,ok
2024,2023,67,ブランシェクールの23,フィアスゲイル (Fierce Gale),2023107193,ドレフォン,メス,2023-04-09,4,ノーザンＦ,クラブ提供牧場,ブランシェクール,10,3200.0,8.0,444.0,153.0,174.5,20.2,400,1,武幸四郎,植松則幸,愛知,6,0,0.0,8.0,8.0,0.0025,-->,0,ok
2024,2023,68,オーロトラジェの23,ノンブルドール (Nombre d'Or),2023106941,レイデオロ,牡,2023-03-29,3,ノーザンＦ,レビュー提供欄,オーロトラジェ,7,3000.0,7.5,405.0,155.0,171.0,20.0,400,1,西園翔太,西園翔太,栗東,7,1,1829.0,0.0,1829.0,0.6096666666666667,26'3歳未勝利-->,0,ok
2024,2023,69,ヴィルデローゼの23,ミスティパープル (Misty Purple),2023106903,レイデオロ,メス,2023-03-24,3,ノーザンＦ,クラブ提供牧場,ヴィルデローゼ,9,2800.0,7.0,443.0,154.0,176.0,19.2,400,1,茶木太樹,戸部尚実,愛知,5,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,70,リャスナの23,ラジャブルック (Rajah Brooke),2023107314,ナダル,牡,2023-03-23,3,ノーザンＦ,クラブ提供牧場,リャスナ,7,5000.0,12.5,420.0,155.0,169.5,20.8,400,1,高野友和,高野友和,栗東,6,0,150.0,0.0,150.0,0.03,-->,0,ok
2024,2023,71,ベルプラージュの23,アーガイルショア (Argyle Shore),2023103718,ナダル,メス,2023-04-11,4,追分Ｆ,クラブ提供牧場,ベルプラージュ,12,3000.0,7.5,481.0,153.0,181.0,19.8,400,1,安田翔伍,安田翔伍,栗東,9,1,1601.0,0.0,1601.0,0.5336666666666666,26'3歳未勝利-->,0,ok
2024,2023,72,ブルーメンクローネの23,ローベルクランツ (Lorbeerkranz),2023107199,サトノダイヤモンド,牡,2023-02-11,2,ノーザンＦ,クラブ提供牧場,ブルーメンクローネ,8,3000.0,7.5,458.0,152.0,172.5,20.8,400,1,小林真也,小林真也,栗東,7,1,4467.0,0.0,4467.0,1.489,25'2歳未勝利-->,0,ok
2024,2023,73,トゥリフォーの23,サンヴァランタン (Saint Valentin),2023107128,サトノダイヤモンド,メス,2023-02-14,2,ノーザンＦ,レビュー提供欄,トゥリフォー,9,2400.0,6.0,418.0,155.0,172.0,20.2,400,1,高柳大輔,高柳大輔,栗東,0,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,74,パッシングスルーの23,ブレットパス (Bullet Pass),2023107157,アルアイン,牡,2023-02-24,2,ノーザンＦ,クラブ提供牧場,パッシングスルー,7,4000.0,10.0,450.0,155.0,174.0,20.8,400,1,中内田充正,中内田充,栗東,6,2,3583.0,0.0,3583.0,0.89575,26'あやめ賞(1勝クラス)25'2歳未勝利-->,0,ok
2024,2023,75,クルークハイトの23,ブロンザイト (Bronzite),2023106979,クリソベリル,牡,2023-01-20,1,ノーザンＦ,クラブ提供牧場,クルークハイト,9,4000.0,10.0,476.0,154.5,180.0,20.8,400,1,福永祐一,福永祐一,栗東,5,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,76,ヒカルアモーレの23,シルバーリム (Silver Limb),2023106808,シルバーステート,メス,2023-04-22,4,ノーザンＦ,クラブ提供牧場,ヒカルアモーレ,19,2400.0,6.0,422.0,154.0,171.0,19.8,400,1,中村直也,中村直也,栗東,6,1,799.0,0.0,799.0,0.3329166666666667,26'3歳未勝利-->,0,ok
2024,2023,77,マルケッサの23,ヴィスコンテッサ (Viscontessa),2023107244,シルバーステート,メス,2023-04-22,4,ノーザンＦ,クラブ提供牧場,マルケッサ,8,5000.0,12.5,419.0,153.0,173.0,19.0,400,1,松永幹夫,松永幹夫,栗東,6,1,1250.0,0.0,1250.0,0.25,25'2歳未勝利-->,0,ok
2024,2023,78,スペクトロライトの23,ガーネットフレア (Garnet Flare),2023107075,ニューイヤーズデイ,メス,2023-01-18,1,ノーザンＦ,クラブ提供牧場,スペクトロライト,13,3600.0,9.0,453.0,155.5,176.5,20.0,400,1,杉山佳明,杉山佳明,栗東,8,2,1890.0,0.0,1890.0,0.525,26'3歳以上1勝クラス26'3歳未勝利-->,0,ok
2024,2023,79,グリューヴァインの23,キンダープンシュ (Kinderpunsch),2023106989,モーリス,メス,2023-03-16,3,ノーザンＦ,クラブ提供牧場,グリューヴァイン,11,3000.0,7.5,474.0,157.0,182.5,20.3,400,1,大久保龍志,大久保龍,栗東,8,1,1023.0,0.0,1023.0,0.341,25'2歳未勝利-->,0,ok
2024,2023,80,ティールグリーンの23,カレイジャスビート (Courageous Beat),2023107116,リアルスティール,牡,2023-02-11,2,ノーザンＦ,クラブ提供牧場,ティールグリーン,10,4000.0,10.0,472.0,159.5,177.0,21.2,400,1,高野友和,高野友和,栗東,4,1,836.0,0.0,836.0,0.209,25'2歳未勝利-->,0,ok
2024,2023,81,コルコバードの23,クライストヒル,2023107001,リオンディーズ,牡,2023-01-27,1,ノーザンＦ,クラブ提供牧場,コルコバード,10,4000.0,10.0,450.0,162.0,175.0,20.5,400,1,田中克典,田中克典,栗東,0,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,82,スウィートショットの23,クラックショット (Crackshot),2023106172,アドマイヤマーズ,牡,2023-03-04,3,浜本牧場,レビュー提供欄,スウィートショット,8,4400.0,11.0,434.0,152.5,173.0,20.3,400,1,清水久詞,清水久詞,栗東,5,1,560.0,0.0,560.0,0.12727272727272726,25'2歳未勝利-->,0,ok
2024,2023,83,アドヴェントスの23,ロージーキャンドル (Rosy Candle),2023106792,サトノクラウン,メス,2023-01-19,1,ノーザンＦ,クラブ提供牧場,アドヴェントス,10,2000.0,5.0,456.0,153.5,170.0,19.5,400,1,小栗実,田嶋弘幸,金沢,5,0,0.0,18.0,18.0,0.009,-->,0,ok
2024,2023,84,リリカルホワイトの23,ロックターミガン (Rock Ptarmigan),2023106816,シスキン,牡,2023-03-17,3,ノーザンＦ,クラブ提供牧場,リリカルホワイト,10,3200.0,8.0,516.0,160.5,180.0,21.1,400,1,石坂公一,石坂公一,栗東,7,3,2611.0,6100.0,8711.0,2.7221875,京浜盃25'ポインセチアS(OP)-->,0,ok
2024,2023,85,プルメリアスターの23,パシフィックドーン (Pacific Dawn),2023107212,ハービンジャー,牡,2023-03-26,3,ノーザンＦ,クラブ提供牧場,プルメリアスター,11,5000.0,12.5,448.0,154.0,172.0,20.0,400,1,池添学,池添学,栗東,0,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,86,エールデュレーヴの23,レゼルフォート (Les Ailes Fortes),2023106935,ブリックスアンドモルタル,メス,2023-04-18,4,ノーザンＦ,クラブ提供牧場,エールデュレーヴ,10,3000.0,7.5,411.0,155.0,172.0,19.5,400,1,渡辺薫彦,渡辺薫彦,栗東,3,1,889.0,0.0,889.0,0.29633333333333334,26'3歳未勝利-->,0,ok
2024,2023,87,ムーングロウの23,ムーンリットアイル (Moonlit Isle),2023107269,ミッキーアイル,メス,2023-04-13,4,ノーザンＦ,クラブ提供牧場,ムーングロウ,14,3000.0,7.5,413.0,153.0,173.0,19.0,400,1,武英智,武英智,栗東,10,1,2134.0,0.0,2134.0,0.7113333333333334,26'3歳未勝利-->,0,ok
2024,2023,88,ティンバレスの23,フリジアンモード,2023107115,アジアエクスプレス,メス,2023-02-20,2,ノーザンＦ,クラブ提供牧場,ティンバレス,11,2400.0,6.0,510.0,157.5,182.0,19.2,400,1,寺島良,寺島良,栗東,0,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,89,レオパルディナの23,アルペングロー (Alpenglow),2023106817,オルフェーヴル,牡,2023-01-27,1,ノーザンＦ,クラブ提供牧場,レオパルディナ,11,4000.0,10.0,451.0,157.0,170.0,20.0,400,1,上村洋行,上村洋行,栗東,6,0,539.0,0.0,539.0,0.13475,-->,0,ok
2024,2023,90,レディオブパーシャの23,パーシャングレー (Persian Gray),2023110015,Dark Angel,牡,2023-03-11,3,ノーザンＦ,クラブ提供牧場,レディオブパーシャ,15,6000.0,15.0,441.0,151.0,175.0,20.0,400,1,池添学,池添学,栗東,9,1,1135.0,0.0,1135.0,0.18916666666666668,26'3歳未勝利-->,0,ok
2024,2023,91,ヴォーセルの23,バルフルール (Barfleur),2023106909,Saxon Warrior,メス,2023-02-21,2,ノーザンＦ,クラブ提供牧場,ヴォーセル,6,4000.0,10.0,434.0,155.0,175.0,19.8,400,1,長谷川浩大,長谷川浩,栗東,3,0,150.0,0.0,150.0,0.0375,-->,0,ok
2024,2023,92,エトワールⅢの23,ヴェスタールカ (Vestalka),2023106917,Wootton Bassett,メス,2023-03-05,3,ノーザンＦ,クラブ提供牧場,エトワールⅢ,6,5000.0,12.5,476.0,156.0,176.5,19.9,400,1,高野友和,高野友和,栗東,1,0,0.0,0.0,0,0.0,-->,0,ok_fixup2
2024,2023,93,ジルズパレスの23,ナインフォルド (Nine Fold),2023107375,クリソベリル,牡,2023-04-15,4,ノーザンＦ,クラブ提供牧場,ジルズパレス,10,2500.0,25.0,435.0,155.0,172.0,20.8,100,1,門別or南関,藤田輝信,大井,6,2,0.0,1062.0,1062.0,0.4248,25'2歳 新馬(新馬)サルビア特別-->,0,ok
2024,2023,94,ペニーウェディングの23,ペニーファウンテン (Penny Fountain),2023107387,クリソベリル,メス,2023-03-17,3,ノーザンＦ,クラブ提供牧場,ペニーウェディング,10,2000.0,20.0,441.0,153.0,172.5,20.5,100,1,門別or南関,渡辺和雄,大井,6,2,0.0,497.0,497.0,0.2485,3歳八 九3歳四 五六-->,0,ok
2024,2023,95,バイラオーラの23,バイラノーチェ (Baila Noche),2023106806,ニューイヤーズデイ,メス,2023-02-06,2,ノーザンＦ,クラブ提供牧場,バイラオーラ,17,2000.0,20.0,430.0,148.5,171.0,18.6,100,1,門別or南関,川島正一,船橋,4,2,0.0,1060.0,1060.0,0.53,ハイビスカスデビュークラーベセクレタ・メモリアル-->,0,ok
2024,2023,96,シシリアンブリーズの23,シシリアンマインド,2023107026,マインドユアビスケッツ,メス,2023-04-03,4,ノーザンＦ,レビュー提供欄,シシリアンブリーズ,15,1800.0,18.0,400.0,153.0,169.0,19.4,100,1,門別or南関,服部功,愛知,8,0,0.0,116.0,116.0,0.06444444444444444,-->,0,ok
